URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Visit Duration,Web Browser,User Profile,Browser Profile,URL Length,Typed Count,History File,Record ID
https://www.geoguessr.com/game/046djLFr40kZEiR5,A Diverse World - Game - GeoGuessr,22/3/2023 22:40,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89969
https://www.geoguessr.com/game/TjerIwM4Mft27ewJ,GeoGuessr - Let's explore the world!,22/3/2023 22:38,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89964
https://www.geoguessr.com/game/03sc7Kw5hsF0FsmB,A Diverse World - Game - GeoGuessr,22/3/2023 22:37,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89961
https://www.geoguessr.com/game/LMEvKtBEfCWnQA7K,A Diverse World - Game - GeoGuessr,22/3/2023 22:36,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89958
https://www.geoguessr.com/game/mRIeBtrQxdJKzHvj,GeoGuessr - Let's explore the world!,22/3/2023 22:34,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89953
https://www.geoguessr.com/game/q9OMowcHyw5utXlL,A Diverse World - Game - GeoGuessr,22/3/2023 22:33,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89950
https://www.geoguessr.com/game/bJeX6RfwUBGm5ZcP,A Diverse World - Game - GeoGuessr,22/3/2023 22:31,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89947
https://www.geoguessr.com/game/2pDtSLUIjEwVGXAK,GeoGuessr - Let's explore the world!,22/3/2023 22:30,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89942
https://www.geoguessr.com/game/T1do5GrwSuZKWcJe,A Diverse World - Game - GeoGuessr,22/3/2023 22:29,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89939
https://www.geoguessr.com/game/CNkGxJDTwJNDUjep,A Diverse World - Game - GeoGuessr,22/3/2023 22:27,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89936
https://www.geoguessr.com/game/OhYHoYprSyar3dRK,GeoGuessr - Let's explore the world!,22/3/2023 22:26,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89931
https://www.geoguessr.com/game/zkrFRfnrssDkdPrU,A Diverse World - Game - GeoGuessr,22/3/2023 22:24,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89928
https://www.geoguessr.com/game/g2eCa4QtvIenbofi,A Diverse World - Game - GeoGuessr,22/3/2023 22:23,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89925
https://www.geoguessr.com/game/BQ93UxFPpWWUtIyZ,GeoGuessr - Let's explore the world!,22/3/2023 22:21,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89920
